YEAR,SIZE,ARINV,CATA,CR,ROA,LEV,LOSS,EMPLOY,BIG4,CHANT,OP,DELAY,LNFEE,EXPECTED,ABFEE
0,21.26003183,0.077010421,0.63092313,3.575776918,0.07000701,0.184804709,0,30.5122926,0,0,1,8,800000,336622.2449,463377.7551
0,20.73908229,0.098431399,0.380361471,1.308969553,0.059084613,0.366362189,0,42.81354926,0,0,1,8.426149773,600000,603357.4949,-3357.4949
0,21.13782699,0.049780524,0.513533479,2.285335844,0.0330004,0.232007314,0,37.98683983,0,0,1,10.48808848,500000,589487.8414,-89487.8414
0,22.749117,0.222186508,0.540977512,1.174093911,0.024762101,0.653590389,0,76.3609848,1,0,0,10.77032961,1600000,3948145.278,-2348145.278
0,22.58791301,0.188342518,0.888550254,3.784249695,0.087127377,0.274455415,0,49.16299421,0,0,1,9.38083152,2130000,1171551.136,958448.864
0,21.27061199,0.236880382,0.757607712,4.062626684,0.112469097,0.191430463,0,48.67237409,0,0,1,10.67707825,1000000,919590.9589,80409.0411
0,21.91214912,0.078320989,0.342394969,2.503404542,0.040051738,0.155070824,0,66.70082458,0,0,1,10.63014581,900000,1812842.254,-912842.254
0,20.60761151,0.473964186,0.861305843,2.192246975,0.031048573,0.397451391,0,24.79919354,0,0,1,9.591663047,600000,-64704.94118,664704.9412
0,21.31388805,0.060096317,0.638104947,5.57653854,0.063256969,0.130890228,0,35.59494346,0,0,1,10.81665383,900000,651015.6557,248984.3443
0,22.65276502,0.153817352,0.656769181,2.192843685,0.075979571,0.320489007,0,54.58937626,0,0,1,10.72380529,1830000,1360747.777,469252.223
0,22.09236191,0.06173462,0.293621868,2.501420865,0.128913685,0.411799056,0,33.51119216,0,0,1,10.14889157,1350000,512957.4446,837042.5554
0,22.20405476,0.373634726,0.754672374,1.605313222,0.087137966,0.481293722,0,37.17526059,0,0,1,10.34408043,1200000,577210.7044,622789.2956
0,21.19054322,0.207570624,0.763617933,1.790768879,0.029831971,0.444649812,0,32.32645975,0,0,1,10.39230485,600000,295162.9195,304837.0805
0,20.2158378,0.191418393,0.752816404,4.310724302,0.091949492,0.175724201,0,23,0,0,1,9.433981132,550000,-150005.3115,700005.3115
0,21.50586038,0.061065719,0.759603182,2.13758626,0.103600165,0.367580025,0,45.50824101,0,0,1,8.602325267,800000,723825.5903,76174.4097
0,19.8672123,0.09110313,0.764053855,8.709893578,0.070716241,0.106802812,0,15.06651917,0,0,1,9.38083152,600000,-233280.2411,833280.2411
0,21.43608319,0.111618956,0.729820214,10.17556031,0.151378163,0.07722661,0,31.20897307,0,0,1,10.34408043,583000,613793.1424,-30793.1424
0,21.75848187,0.097678613,0.672384047,3.805548995,0.061711069,0.24804185,0,59.53150426,0,0,1,10.14889157,1000000,1466637.053,-466637.053
0,22.50859375,0.022422936,0.420121902,0.827912634,0.040305195,0.584611116,0,42.3083916,0,0,1,10.67707825,690000,894559.1731,-204559.1731
0,22.76141094,0.001566577,0.727863973,2.211388099,0.145077013,0.337611037,0,61.82232606,0,0,1,10.72380529,1280000,1497168.772,-217168.772
0,20.9362053,0.285666772,0.602134262,1.667998606,0.140115034,0.410569797,0,30.78960864,0,0,1,9,700000,62678.76001,637321.24
0,21.43581726,0.35724203,0.663187264,1.374621049,0.03702968,0.654521834,0,23.47338919,0,0,1,9.949874371,900000,4342.138182,895657.8618
0,22.42660745,0.037008249,0.666856455,2.903585065,0.061400282,0.248335521,0,37.73592453,0,0,1,10.77032961,600000,781966.8646,-181966.8646
0,20.82528745,0.199895124,0.643872009,1.646558576,0.091093311,0.391842932,0,59.9666574,0,0,1,10.72380529,920000,1131195.65,-211195.65
0,21.45174361,0.12321017,0.481020278,1.332987599,0.056635798,0.417696914,0,34.11744422,0,0,1,10.44030651,700000,414409.1855,285590.8145
0,20.74191399,0.174492323,0.989545298,2.732182763,0.05918468,0.362181224,0,27.20294102,0,0,1,9.433981132,650000,-20137.27608,670137.2761
0,22.88612094,0.209013965,0.478003675,1.003160727,0.017514595,0.780120601,0,45.61797891,0,0,1,10.81665383,1150000,1101334.743,48665.257
0,21.5578377,0.01825973,0.63632911,1.920164571,0.087153135,0.366841675,0,49.76946855,0,0,1,10.29563014,10600000,929144.5973,9670855.403
0,21.80713701,0.187401283,0.784276663,1.721790814,0.01697965,0.465152608,0,28.39013913,0,0,1,10.29563014,1100000,285260.8777,814739.1223
0,20.56106832,0.145044332,0.779409697,4.632490768,0.097184537,0.168600114,0,20.14944168,1,0,1,9.38083152,400000,1538779.624,-1138779.624
0,21.76453755,0.117326459,0.555178197,2.053002244,0.065566078,0.285403246,0,84.31488599,0,0,1,9.433981132,1060000,2267190.062,-1207190.062
0,22.51266619,0.058794797,0.467139576,1.271076484,0.083522609,0.374147895,0,69.13031173,0,0,1,8.306623863,1450000,1814971.86,-364971.86
0,21.80986857,0.154124013,0.661642314,1.493071464,0.056133859,0.452805825,0,39.54743987,0,0,1,10.72380529,800000,636808.4727,163191.5273
0,22.21157943,0.100750222,0.478440629,1.356342784,0.127878947,0.409890957,0,47.89572006,0,0,1,8.831760866,800000,938235.2721,-138235.2721
0,21.08075002,0.062067505,0.721717901,11.74546089,0.065482669,0.063891847,0,38.74274126,0,0,1,7.745966692,848000,1022903.118,-174903.118
0,21.34632568,0.318165783,0.576572951,1.248273815,-0.028731035,0.576945813,1,30.28200786,0,1,1,10.72380529,1000000,498794.3131,501205.6869
0,20.42133624,0.142304596,0.777465669,2.136548468,0.07611908,0.364629581,0,30.5450487,0,0,1,10.29563014,650000,28911.77752,621088.2225
0,22.29738072,0.308262511,0.727412109,1.284506709,0.025548769,0.569577296,0,43.95452195,0,0,1,4.69041576,1550000,895498.28,654501.72
0,22.03429334,0.198897314,0.555218481,2.07696031,0.106338789,0.322288422,0,48.34252786,0,0,1,10.77032961,2000000,993932.7998,1006067.2
0,21.95891826,0.340415995,0.549313337,1.23829213,0.064640568,0.489051484,0,66.86553671,0,0,1,6.557438524,462000,1634395.371,-1172395.371
0,21.5778516,0.222808281,0.691296431,1.42131684,0.022465313,0.588364349,0,23.08679276,0,0,1,10.63014581,1500000,37240.98238,1462759.018
0,21.35521457,0.04686946,0.821958689,9.069378732,0.073380915,0.096826711,0,53.43220003,0,0,1,10.44030651,1200000,1412248.955,-212248.955
0,20.81482052,0.180156669,0.560197662,1.700256603,0.045042017,0.358455624,0,32.51153641,0,0,1,10.77032961,600000,262310.4419,337689.5581
0,21.39850235,0.141850995,0.654885963,1.475553903,0.046849363,0.487171178,0,34.87119155,0,0,1,9.38083152,1200000,398073.9805,801926.0195
0,20.64214303,0.123949775,0.890669794,4.264245186,0.048113341,0.220561797,0,17.60681686,0,0,1,9.899494937,700000,-236167.4878,936167.4878
0,20.70217733,0.073447385,0.371364678,3.132977081,0.142664283,0.140984031,0,32.89376841,0,0,1,10.39230485,742000,248998.1647,493001.8353
0,21.55409492,0.121451427,0.769738558,2.787249883,0.124564769,0.2962849,0,38.53569774,0,0,1,9.433981132,700000,503203.1923,196796.8077
0,21.33003648,0.084603211,0.692701076,4.662201086,0.075262185,0.155724107,0,40.70626487,0,0,1,10.72380529,2300000,751087.9579,1548912.042
0,20.02543018,0.159310902,0.672795382,9.42513799,0.070872804,0.073265284,0,22.06807649,0,0,1,10.39230485,500000,117352.9534,382647.0466
0,20.66523844,0.087720127,0.848626063,7.34779598,0.092684397,0.122852581,0,29.47880595,0,0,1,9.38083152,360000,301741.4977,58258.5023
0,21.50594098,0.102576393,0.417722192,2.1363624,0.205588518,0.227605832,0,47.87483681,0,0,1,9.219544457,700000,760773.1825,-60773.1825
0,22.1908814,0.175978144,0.809652939,2.460337723,0.104119683,0.411558729,0,40.82891133,0,0,1,9.591663047,950000,701860.4608,248139.5392
0,21.3893538,0.262840514,0.87106722,3.093716844,0.138826774,0.286892009,0,60.38211656,0,0,1,10.29563014,800000,1221016.078,-421016.078
0,21.69575399,0.099294933,0.801128529,5.32946892,0.064102185,0.164374667,0,63.50590524,0,0,1,10.48808848,1000000,1650809.552,-650809.552
0,20.16743576,0.099234799,0.60801163,3.496683512,0.094156687,0.184829592,0,21.84032967,0,1,1,9.273618495,560000,51871.25643,508128.7436
0,20.85992392,0.074908201,0.602728315,3.643791296,0.06431851,0.183092478,0,48.98979486,0,0,1,9.219544457,550000,929286.0496,-379286.0496
0,21.25977018,0.160013088,0.549236625,2.420234276,0.05860114,0.258096084,0,56.48893697,0,0,1,9.327379053,850000,1226281.114,-376281.114
0,21.22889552,0.141344646,0.723084009,1.469622319,0.054604168,0.502713538,0,21.40093456,0,0,1,10.77032961,900000,-140594.6225,1040594.623
0,21.22504254,0.112888183,0.685466199,3.329319474,0.097481385,0.213360646,0,30.3644529,0,0,1,9,800000,254152.4788,545847.5212
0,20.7397576,0.140781905,0.66615464,4.467490444,0.099925672,0.155991092,0,22.18107301,0,0,1,10.67707825,500000,-56137.38335,556137.3834
0,21.05477828,0.21411288,0.679443554,1.894139624,0.07185096,0.363040468,0,47.59201614,0,0,1,8.306623863,400000,777375.5328,-377375.5328
0,21.9212614,0.233285691,0.694016028,3.236407759,0.068968864,0.229235098,0,32.63433774,0,0,1,10.39230485,1166000,518418.2685,647581.7315
0,20.42046194,0.338339688,0.823857641,2.749161543,0.071577836,0.299675966,0,29.46183973,0,0,1,10.34408043,500000,43117.35938,456882.6406
0,22.51584795,0.301439508,0.723555875,1.381893815,0.101617962,0.638194329,0,90.77444574,0,0,1,10.72380529,800000,2471436.657,-1671436.657
0,20.87282488,0.087116402,0.54502711,2.405642033,0.037364659,0.323531285,0,31.591138,0,0,1,10.29563014,500000,292028.7721,207971.2279
0,20.70925556,0.157693611,0.814428935,10.08085484,0.113535026,0.086305945,0,30.88689042,0,0,1,10.14889157,750000,492567.3439,257432.6561
0,22.0740837,0.294865923,0.855546555,2.17163453,0.070679463,0.415291134,0,105.4087283,0,0,1,10.67707825,1350000,2988036.402,-1638036.402
0,21.04509809,0.127611068,0.587286398,10.92629774,0.078136201,0.061435077,0,30.91924967,0,0,1,8.94427191,600000,718892.4044,-118892.4044
0,21.85326479,0.023940296,0.24984483,1.375392831,0.032943923,0.314573447,0,28,0,0,1,10.39230485,1875000,385305.1347,1489694.865
0,20.72204643,0.334584667,0.716026695,1.259852988,0.04904633,0.585805965,0,14.14213562,0,0,1,10.67707825,950000,-494917.6271,1444917.627
0,20.45490288,0.012442906,0.687941951,11.89447999,0.053931024,0.057837077,0,18.86796226,0,0,1,10.09950494,650000,233510.7623,416489.2377
0,22.06580266,0.175107797,0.763306032,2.316101697,0.050276034,0.349271748,0,25.07987241,0,0,1,9.327379053,1300000,219958.9561,1080041.044
0,22.16459459,0.242567384,0.77343601,2.10463019,0.04794852,0.384409559,0,58.32666629,0,0,1,10.14889157,1462800,1401161.039,61638.961
0,20.56038644,0.187487736,0.67734175,2.669764582,0.094871034,0.302803111,0,20.42057786,0,0,1,10.09950494,750000,-262809.667,1012809.667
0,20.79926205,0.273787756,0.661483589,1.326968434,0.022727912,0.500012742,0,25.59296778,0,0,1,10.67707825,750000,-9434.485574,759434.4856
0,21.71457516,0.085221837,0.813384094,3.613194441,0.116604946,0.238424324,0,25.45584412,0,0,1,5.099019514,700000,119731.3772,580268.6228
0,22.55945306,0.002515117,0.715130346,1.20381765,0.049537896,0.604245344,0,129.7150724,0,0,1,9.899494937,1300000,3906429.079,-2606429.079
0,19.94951429,0.122730002,0.554778759,0.883062211,0.179244278,0.628244253,0,42.94182111,0,0,1,10.29563014,800000,160696.5169,639303.4831
0,21.75569092,0.027655936,0.644614899,2.449368107,0.095362834,0.313483275,0,56.80668975,0,0,1,10.77032961,850000,1238519.103,-388519.103
0,22.00705699,0.281171653,0.805634327,1.659706199,0.053799454,0.54194417,0,42.20189569,0,0,1,10.67707825,742000,741151.0844,848.9156
0,21.17395326,0.36755811,0.706849402,2.083623899,0.067912158,0.360406309,0,28.87905816,0,0,1,9.055385138,1200000,164409.4567,1035590.543
0,21.5966507,0.18601022,0.842219394,1.96332716,0.050635527,0.460112964,0,24.08318916,0,0,1,9.38083152,742000,36501.95276,705498.0472
0,21.1943429,0.01116054,0.510998018,1.789931532,0.059495163,0.32891596,0,24.20743687,0,0,1,10.67707825,780000,31212.69446,748787.3055
0,20.29685277,0.206844096,0.78390462,4.862009852,0.097647365,0.172881469,0,22.36067977,0,0,1,9.38083152,800000,-142688.3327,942688.3327
0,20.31065036,0.037736422,0.519749726,2.427428982,0.075559363,0.214115317,0,12.08304597,0,0,1,10.29563014,300000,-545976.738,845976.738
0,20.98575475,0.196905624,0.611505152,1.685313065,0.042543573,0.396863254,0,36.19392214,0,0,1,9.433981132,300000,409649.4524,-109649.4524
0,20.96984709,0.21176684,0.634844541,1.941808213,0.088602445,0.361118057,0,53.54437412,0,0,1,9.16515139,1050000,959132.5057,90867.4943
0,21.76617504,0.042968251,0.610181444,5.690068823,0.038716632,0.144254451,0,25.07987241,0,0,1,10.77032961,900000,418680.9252,481319.0748
0,21.49752314,0.184415681,0.807641139,3.657999516,0.076582483,0.220788726,0,50.27922036,0,0,1,10.04987562,720000,1033782.856,-313782.856
0,20.86464873,0.407479739,0.645054494,2.514177848,0.037089552,0.256566772,0,15.65247584,0,0,1,10.63014581,800000,-255174.9588,1055174.959
0,22.0611112,0.191562837,0.749513705,5.681294241,0.152738071,0.188145029,0,88.36854644,0,0,1,7.615773106,1450000,2492084.924,-1042084.924
0,21.46002568,0.232849989,0.52352183,1.140687989,0.084232408,0.464356799,0,56.0357029,0,0,1,9.949874371,1000000,1124487.41,-124487.41
0,20.96055948,0.15144763,0.522494224,1.663504517,0.060132268,0.447909467,0,41.07310556,0,0,1,10,960000,560293.2443,399706.7557
0,20.88288272,0.120944519,0.759697355,3.395405841,0.152959453,0.237521778,0,41.86884283,0,0,1,9.38083152,670000,486412.3979,183587.6021
0,21.69964457,0.052918734,0.504612167,6.818248172,0.070837479,0.074009064,0,43.03486958,0,0,1,10.44030651,1900000,1085252.172,814747.828
0,23.15513206,0.152332564,0.450426548,1.33508214,0.093197829,0.364903429,0,95.86448769,0,0,1,9.591663047,33019000,2886679.618,30132320.38
0,21.30323068,0.131014207,0.611557195,3.443493904,0.043675169,0.204271834,0,34.11744422,0,0,1,10.29563014,950000,515485.1306,434514.8694
0,21.63880357,0.087549168,0.603005783,1.862370356,0.050930753,0.336618992,0,55.29014379,0,0,1,9.219544457,950000,1210385.324,-260385.324
0,21.64539829,0.211273801,0.567185479,2.061025093,0.205372,0.347187614,0,71.52621897,0,0,1,9.486832981,1060000,1569938.749,-509938.749
0,21.82235476,0.008544736,0.711802527,2.095259902,0.033773866,0.364763862,0,94.98420921,0,0,1,9,1700000,2645036.922,-945036.922
0,21.31341884,0.238043651,0.938708356,2.155211372,0.048443776,0.435552804,0,19.31320792,0,0,1,10.67707825,820000,-189653.3635,1009653.364
0,21.35672342,0.032572483,0.647850053,2.726508378,0.033685418,0.262488701,0,33.37663854,0,0,1,10.72380529,600000,452550.3419,147449.6581
0,21.37123037,0.040261736,0.78131159,1.489860725,0.03831855,0.540252167,0,51.82663408,0,0,1,10.63014581,750000,956927.6254,-206927.6254
0,21.54480691,0.118375331,0.873677663,4.936305172,0.103749065,0.177123597,0,39.62322551,0,0,1,9.433981132,900000,676591.4428,223408.5572
0,21.10519521,0.157098361,0.530029615,2.546551694,0.025489424,0.22637342,0,24.73863375,0,0,1,10.53565375,1000000,147022.3446,852977.6554
0,21.7635985,0.005902438,0.084608426,0.365250567,0.022832822,0.639254754,0,19.6468827,0,0,1,10.72380529,300000,28775.09718,271224.9028
0,20.75627864,0.016618611,0.574271788,3.523439234,0.115654926,0.183289765,0,17.29161647,0,0,1,10.44030651,700000,-289848.2923,989848.2923
0,23.53375428,0.081241818,0.644909227,1.085339435,0.113469214,0.634298835,0,64.12487817,0,0,1,10.67707825,2300000,1704485.276,595514.724
0,21.07853683,0.156037828,0.73859176,2.193901699,0.019112738,0.343128331,0,31.27299154,0,0,1,9.327379053,1380000,290259.8973,1089740.103
0,21.68656581,0.031162863,0.714862738,2.061228662,0.089386774,0.351413029,0,48.91829923,0,0,1,8.602325267,500000,909607.9875,-409607.9875
0,21.99549246,0.340611966,0.850974267,2.774372273,0.055618228,0.306743604,0,48.35286961,0,0,1,10.63014581,1060000,1039635.21,20364.79
0,22.46432217,0.167040943,0.792733347,6.84903784,0.102605984,0.118267797,0,39.48417404,0,0,1,8.544003745,1269900,989385.2246,280514.7754
0,21.99468198,0.094709196,0.474101533,1.833167653,0.099417242,0.332301954,0,55.19057891,0,1,1,10.72380529,1200000,1506592.792,-306592.792
0,21.52624596,0.115907194,0.630170126,3.010623062,0.068594844,0.299350906,0,37.74917218,0,0,1,10.48808848,1750000,605777.3938,1144222.606
0,20.32723114,0.056851767,0.694261267,6.59152917,0.102882851,0.109084828,0,25.27844932,0,0,1,9.591663047,500000,70607.88045,429392.1196
0,20.32403881,0.151365896,0.465903347,3.183080939,0.076993773,0.155310225,0,31.70173497,0,0,1,10.67707825,400000,217228.9974,182771.0026
0,22.6043969,0.065185057,0.645930174,1.680002824,0.126638423,0.386344433,0,103.6532682,0,0,1,10.72380529,2100000,2958584.705,-858584.705
0,21.42068991,0.045722359,0.111468549,0.921440172,0.049477147,0.275952652,0,19.33907961,0,0,1,9.433981132,500000,-13373.9058,513373.9058
0,21.46691734,0.054787704,0.603927667,3.006775027,0.116715278,0.224927705,0,42.39103679,0,0,1,9.273618495,1000000,693654.3093,306345.6907
0,20.61954247,0.19418591,0.821075662,4.759433432,0.034125672,0.175065883,0,24.77902339,0,0,1,10.67707825,636000,91161.63678,544838.3632
0,21.009136,0.030544424,0.536565803,2.081919395,0.039319406,0.442594957,0,18,0,0,1,9.695359715,750000,-200497.0874,950497.0874
0,21.44052194,0.160493078,0.610348245,2.200285465,0.07474685,0.315620791,0,36.59234893,0,0,1,9.949874371,850000,501049.9358,348950.0642
0,22.28414694,0.659748605,0.921566249,1.23882831,0.026051062,0.743901509,0,43.53159772,0,0,1,10.72380529,1450000,833373.3724,616626.6276
0,20.93725417,0.080513274,0.51428149,9.006390691,0.093682466,0.07898392,0,19.41648784,0,0,1,7.615773106,800000,177549.8693,622450.1307
0,21.9919905,0.516108633,0.714997885,1.169208174,0.017712948,0.696045576,0,32.28002478,0,0,1,10.72380529,1100000,437880.8953,662119.1047
0,20.57671295,0.188628238,0.733109917,2.526482659,0.062074157,0.290983437,0,25.70992026,0,0,1,10.48808848,600000,-41623.65937,641623.6594
0,22.99233206,0.015368217,0.49699173,1.456333954,0.134361475,0.356175155,0,134.643975,0,0,1,10.39230485,2300000,4141636.548,-1841636.548
0,20.4869821,0.172263679,0.552020358,12.60723682,0.052971201,0.123153237,0,32.04684072,0,0,1,10.04987562,800000,780748.0608,19251.9392
0,21.87122851,0.03289258,0.689419535,4.719669231,0.086641377,0.184030637,0,61.08191222,0,0,1,9.327379053,700000,1552058.237,-852058.237
0,22.07104077,0.184884452,0.742149685,1.255165328,0.012619873,0.666569445,0,30.52867504,0,0,1,10.14889157,650000,375385.4496,274614.5504
0,21.0349067,0.005116151,0.895782216,4.407825942,0.150715193,0.203225406,0,35.4541958,0,0,1,10.14889157,800000,309699.4543,490300.5457
0,21.59873927,0.370099699,0.774732159,1.899431905,0.052543347,0.407875722,0,41.46082488,0,0,1,10.72380529,849056.6,683706.2961,165350.3039
0,21.26908408,0.324998819,0.80162518,6.012906533,0.070419191,0.169807611,0,33.15116891,0,0,1,10.34408043,550000,539871.9112,10128.0888
0,23.67800436,0.076415987,0.387787919,1.337889897,0.085376036,0.311407946,0,86.23224455,0,0,1,10.77032961,2134800,2683383.979,-548583.979
0,20.50222551,0.435677287,0.833661407,6.960051041,0.055079516,0.134163605,0,21.40093456,0,0,1,8.94427191,830000,51907.32668,778092.6733
0,20.35528254,0.152855218,0.644913933,5.644167266,0.069190949,0.184254192,0,13.92838828,0,0,1,10.39230485,400000,-310950.7605,710950.7605
0,21.95674823,0.210822017,0.580569452,1.742451927,0.040517948,0.39738848,0,38.301436,0,0,1,10.77032961,1300000,693368.5406,606631.4594
0,21.98355399,0.094287032,0.529854698,5.22626198,0.145552233,0.105109136,0,99.34284071,0,0,1,9.219544457,1200000,2913920.949,-1713920.949
0,21.9036697,0.078183628,0.736840002,2.985825775,0.256580924,0.259697377,0,51.57518783,0,0,1,9.949874371,870000,846983.5558,23016.4442
0,22.54081309,0.213944046,0.541673241,1.544392194,0.044908397,0.384990139,0,60.59702963,0,0,1,10,1700000,1588214.997,111785.003
0,20.61155551,0.076312599,0.731858879,2.070408872,0.230224508,0.357191989,0,18.60107524,0,0,1,10.39230485,400000,-590616.1422,990616.1422
0,22.54683576,0.078645199,0.769653329,1.91697422,0.07310909,0.46478821,0,106.9298836,0,0,1,10.48808848,2000000,3115868.111,-1115868.111
0,21.66468767,0.145135017,0.772561434,3.953152795,0.049861835,0.209737079,0,35.79106034,0,0,1,10.63014581,800000,622545.4529,177454.5471
0,20.16805198,0.282758528,0.841911809,8.908468205,0.076517662,0.094700708,0,12.84523258,0,0,1,9.433981132,700000,-253721.0765,953721.0765
0,20.52842403,0.151203661,0.713731404,2.133568802,0.056411707,0.346790073,0,29.71531592,0,0,1,10.39230485,850000,71543.53401,778456.466
0,21.24758788,0.079492835,0.27417081,1.011657413,0.068013022,0.470049041,0,16.34013464,0,0,1,8.888194417,700000,-246695.7928,946695.7928
0,21.92356958,0.325924739,0.57253881,1.89828326,0.062660126,0.474848582,0,93.95211546,1,0,1,10.39230485,1800000,4340298.618,-2540298.618
0,22.62520776,0.119226006,0.594043988,1.501104832,0.059241925,0.537070944,0,131.0877569,0,0,1,9.327379053,2000000,4018004.34,-2018004.34
0,23.73077406,0.012769667,0.196321149,0.699159223,0.066805026,0.565967506,0,80.7093551,1,0,1,10.24695077,1900000,4221622.418,-2321622.418
0,21.40144604,0.020833148,0.725548577,1.937457841,0.103262288,0.381049423,0,64.79197481,0,0,1,10.48808848,1289600,1378119.859,-88519.859
0,20.93081672,0.241026026,0.886351167,2.33176141,0.053947735,0.387255248,0,16.34013464,0,0,1,10.29563014,636000,-349036.6302,985036.6302
0,22.0476972,0.136835856,0.751608421,6.09637454,0.075195325,0.263812464,0,42.77849927,0,0,1,10.34408043,950000,1014524.84,-64524.84
0,21.71180343,0.047692255,0.644047603,4.005883736,0.078169041,0.162021377,0,49.13247399,0,0,1,10.14889157,850000,1092353.806,-242353.806
0,21.51736725,0.259558296,0.840344848,2.148919258,0.072308357,0.399116805,0,56.57738064,0,0,1,10.39230485,11140000,1157528.987,9982471.013
0,20.35163727,0.292528511,0.928621351,1.655899863,0.089793017,0.57799821,0,28.70540019,0,0,1,10.67707825,1200000,-155342.5744,1355342.574
0,20.64675666,0.039797174,0.522007536,10.06264737,0.095946913,0.061096234,0,28.65309756,0,0,1,10.72380529,8120000,498856.1731,7621143.827
0,21.64527232,0.00308127,0.636334627,3.625655705,0.138406013,0.18121197,0,58.19793811,0,0,1,9.055385138,1140000,1278347.453,-138347.453
0,22.20220294,0.106911595,0.677855041,2.132788818,0.142917523,0.335974703,0,61.95159401,0,0,1,9.055385138,1300000,1409229.746,-109229.746
0,21.76386078,0.062399038,0.923979903,4.885044644,0.109323199,0.192446646,0,49.49747468,0,1,1,8.544003745,900000,1305749.503,-405749.503
0,21.56881626,0.162764667,0.712419435,1.38904792,0.027809542,0.590765448,0,57.49782605,0,0,1,9.433981132,1600000,1225166.626,374833.374
0,21.0195189,0.184003677,0.525664116,1.658563891,0.046799078,0.459457482,0,28.08914381,0,0,1,8.124038405,800000,133003.2196,666996.7804
0,21.23221554,0.104136232,0.679440422,2.936829652,0.05552763,0.286689179,0,30.78960864,0,0,1,10.67707825,800000,307410.8456,492589.1544
0,20.26819784,0.042614371,0.906464049,3.053467377,0.078888455,0.297976744,0,49.01020302,0,0,1,10.48808848,650000,662089.8868,-12089.8868
0,20.41641926,0.45048872,0.758392897,5.490504748,0.083099844,0.138128083,0,39.07684737,0,0,1,9.949874371,800000,557066.1184,242933.8816
0,20.61640089,0.161249046,0.85299873,3.224124951,0.091542767,0.306876348,0,21.72556098,0,0,1,9.539392014,500000,-219913.0511,719913.0511
0,21.72864241,0.353697075,0.573036542,1.938189066,0.049399931,0.311831727,0,32.89376841,0,0,1,9.219544457,800000,478056.0391,321943.9609
0,20.82524103,0.187049001,0.687419595,4.094727078,0.073838033,0.250775983,0,25.59296778,0,0,1,10.09950494,800000,85251.82268,714748.1773
0,20.68682455,0.266370657,0.769412696,1.65064983,0.03612977,0.466127147,0,23.8117618,0,0,1,10.04987562,506861.21,-122455.2542,629316.4642
0,21.57043454,0.004708349,0.370034565,1.730311302,0.108426016,0.216729131,0,43.27817002,0,0,1,10.48808848,1060000,750156.975,309843.025
0,21.77527295,0.170069416,0.795892888,4.542070193,0.063101967,0.181652825,0,61.95159401,0,0,1,10.67707825,750000,1576299.404,-826299.404
0,21.26310482,0.146723114,0.723509535,2.079158251,0.052792517,0.350858197,0,38.06573262,0,0,1,10.39230485,1600000,510674.2473,1089325.753
0,21.08262574,0.079264867,0.736176001,4.603994981,0.076600479,0.180193354,0,33.86738844,0,0,1,8.124038405,850000,437453.0837,412546.9163
0,21.07443588,0.344253276,0.776339834,4.135065626,0.09536873,0.200205127,0,21.09502311,0,0,1,9.38083152,700000,-59299.4022,759299.4022
0,21.23183052,0.365956308,0.969844156,2.421147459,0.077103899,0.400572114,0,23.17326045,0,0,1,9.327379053,1000000,-95239.77285,1095239.773
0,21.04251381,0.182118974,0.931732165,3.177143755,0.102648643,0.293402172,0,26.01922366,0,0,1,9.273618495,980000,-21030.5505,1001030.551
0,21.58427704,0.168335429,0.495187626,0.923490248,0.027579502,0.581339571,0,60.51446108,0,1,1,9.219544457,1500000,1637994.891,-137994.891
0,21.09530022,0.122435785,0.88412351,5.444765594,0.066176681,0.162380454,0,19.72308292,0,0,1,10.39230485,500000,-26691.52801,526691.528
0,20.77375149,0.040088364,0.665408802,10.04656005,0.13571661,0.07047134,0,25.67099531,0,0,1,9.38083152,636000,315918.2142,320081.7858
0,22.2882417,0.070798557,0.701828183,2.155000381,0.066380806,0.335157208,0,112.6632149,0,0,1,9.055385138,1000000,3324091.222,-2324091.222
0,21.49209875,0.147680809,0.622950406,1.876307909,0.036396627,0.471074752,0,21.16601049,0,0,1,9.949874371,650000,-16622.84766,666622.8477
0,21.08634658,0.092853792,0.840415054,4.167584346,0.010498182,0.204437321,0,82.2678552,0,0,1,10.81665383,1400000,2196793.654,-796793.654
0,21.52651571,0.344891448,0.875488312,1.642966201,0.048599405,0.570717678,0,24,0,0,1,10.67707825,650000,-5300.872082,655300.8721
0,20.32155867,0.113179093,0.777106421,2.661305046,0.075450404,0.306268795,0,17.8605711,0,0,1,10.67707825,650000,-401722.0408,1051722.041
0,20.23348853,0.026659616,0.713718978,2.940157458,0.072544356,0.24370896,0,20.09975124,0,0,1,10.77032961,1200000,-301928.9653,1501928.965
0,20.85786582,0.221891441,0.775390379,3.166789055,0.055782153,0.281852307,0,28.42534081,0,0,1,10.63014581,540000,146681.3032,393318.6968
0,21.3166975,0.096192179,0.562805745,2.772449051,0.088825415,0.263681261,0,26.92582404,0,0,1,10.29563014,500000,159792.4737,340207.5263
0,21.48327429,0.423960171,0.759923016,3.447858071,0.055563739,0.232934015,0,31.57530681,0,0,1,8.888194417,960000,421725.155,538274.845
0,21.7467639,0.074251201,0.925724208,1.366146133,0.032229831,0.688689166,0,29.13760457,0,0,1,10.63014581,700000,178576.4651,521423.5349
0,20.78315534,0.070863882,0.678105367,6.921088589,0.077401243,0.101520792,0,41.80908992,0,0,1,10.14889157,550000,807544.0269,-257544.0269
